"p","subject_id","treatment_id","scenarios","choice","endowment","A"
2007,"2019Cha026_2_556","2019Cha026_2",9,0,10,0
2008,"2019Cha026_2_556","2019Cha026_2",10,0,10,0
2009,"2019Cha026_2_557","2019Cha026_2",0,4,10,0
2010,"2019Cha026_2_557","2019Cha026_2",1,4,10,0
2011,"2019Cha026_2_557","2019Cha026_2",2,4,10,0
2012,"2019Cha026_2_557","2019Cha026_2",3,4,10,0
2013,"2019Cha026_2_557","2019Cha026_2",4,4,10,1
2014,"2019Cha026_2_557","2019Cha026_2",5,4,10,0
2015,"2019Cha026_2_557","2019Cha026_2",6,4,10,0
2016,"2019Cha026_2_557","2019Cha026_2",7,4,10,0
2017,"2019Cha026_2_557","2019Cha026_2",8,4,10,0
2018,"2019Cha026_2_557","2019Cha026_2",9,4,10,0
2019,"2019Cha026_2_557","2019Cha026_2",10,4,10,0
2020,"2019Cha026_2_558","2019Cha026_2",0,0,10,1
2021,"2019Cha026_2_558","2019Cha026_2",1,0,10,0
2022,"2019Cha026_2_558","2019Cha026_2",2,0,10,0
2023,"2019Cha026_2_558","2019Cha026_2",3,0,10,0
2024,"2019Cha026_2_558","2019Cha026_2",4,0,10,0
2025,"2019Cha026_2_558","2019Cha026_2",5,0,10,0
2026,"2019Cha026_2_558","2019Cha026_2",6,0,10,0
2027,"2019Cha026_2_558","2019Cha026_2",7,0,10,0
2028,"2019Cha026_2_558","2019Cha026_2",8,0,10,0
2029,"2019Cha026_2_558","2019Cha026_2",9,0,10,0
2030,"2019Cha026_2_558","2019Cha026_2",10,0,10,0
2031,"2019Cha026_2_559","2019Cha026_2",0,0,10,1
2032,"2019Cha026_2_559","2019Cha026_2",1,0,10,0
2033,"2019Cha026_2_559","2019Cha026_2",2,0,10,0
2034,"2019Cha026_2_559","2019Cha026_2",3,0,10,0
2035,"2019Cha026_2_559","2019Cha026_2",4,0,10,0
2036,"2019Cha026_2_559","2019Cha026_2",5,0,10,0
2037,"2019Cha026_2_559","2019Cha026_2",6,0,10,0
2038,"2019Cha026_2_559","2019Cha026_2",7,0,10,0
2039,"2019Cha026_2_559","2019Cha026_2",8,0,10,0
2040,"2019Cha026_2_559","2019Cha026_2",9,0,10,0
2041,"2019Cha026_2_559","2019Cha026_2",10,0,10,0
2042,"2019Cha026_2_560","2019Cha026_2",0,5,10,0
2043,"2019Cha026_2_560","2019Cha026_2",1,5,10,0
2044,"2019Cha026_2_560","2019Cha026_2",2,5,10,0
2045,"2019Cha026_2_560","2019Cha026_2",3,5,10,0
2046,"2019Cha026_2_560","2019Cha026_2",4,5,10,0
2047,"2019Cha026_2_560","2019Cha026_2",5,5,10,1
2048,"2019Cha026_2_560","2019Cha026_2",6,5,10,0
2049,"2019Cha026_2_560","2019Cha026_2",7,5,10,0
2050,"2019Cha026_2_560","2019Cha026_2",8,5,10,0
2051,"2019Cha026_2_560","2019Cha026_2",9,5,10,0
2052,"2019Cha026_2_560","2019Cha026_2",10,5,10,0
2053,"2019Cha026_2_561","2019Cha026_2",0,0,10,1
2054,"2019Cha026_2_561","2019Cha026_2",1,0,10,0
2055,"2019Cha026_2_561","2019Cha026_2",2,0,10,0
2056,"2019Cha026_2_561","2019Cha026_2",3,0,10,0
2057,"2019Cha026_2_561","2019Cha026_2",4,0,10,0
2058,"2019Cha026_2_561","2019Cha026_2",5,0,10,0
2059,"2019Cha026_2_561","2019Cha026_2",6,0,10,0
2060,"2019Cha026_2_561","2019Cha026_2",7,0,10,0
2061,"2019Cha026_2_561","2019Cha026_2",8,0,10,0
2062,"2019Cha026_2_561","2019Cha026_2",9,0,10,0
2063,"2019Cha026_2_561","2019Cha026_2",10,0,10,0
2064,"2019Cha026_2_562","2019Cha026_2",0,0,10,1
2065,"2019Cha026_2_562","2019Cha026_2",1,0,10,0
2066,"2019Cha026_2_562","2019Cha026_2",2,0,10,0
2067,"2019Cha026_2_562","2019Cha026_2",3,0,10,0
2068,"2019Cha026_2_562","2019Cha026_2",4,0,10,0
2069,"2019Cha026_2_562","2019Cha026_2",5,0,10,0
2070,"2019Cha026_2_562","2019Cha026_2",6,0,10,0
2071,"2019Cha026_2_562","2019Cha026_2",7,0,10,0
2072,"2019Cha026_2_562","2019Cha026_2",8,0,10,0
2073,"2019Cha026_2_562","2019Cha026_2",9,0,10,0
2074,"2019Cha026_2_562","2019Cha026_2",10,0,10,0
2075,"2019Cha026_2_563","2019Cha026_2",0,0,10,1
2076,"2019Cha026_2_563","2019Cha026_2",1,0,10,0
2077,"2019Cha026_2_563","2019Cha026_2",2,0,10,0
2078,"2019Cha026_2_563","2019Cha026_2",3,0,10,0
2079,"2019Cha026_2_563","2019Cha026_2",4,0,10,0
2080,"2019Cha026_2_563","2019Cha026_2",5,0,10,0
2081,"2019Cha026_2_563","2019Cha026_2",6,0,10,0
2082,"2019Cha026_2_563","2019Cha026_2",7,0,10,0
2083,"2019Cha026_2_563","2019Cha026_2",8,0,10,0
2084,"2019Cha026_2_563","2019Cha026_2",9,0,10,0
2085,"2019Cha026_2_563","2019Cha026_2",10,0,10,0
2086,"2019Cha026_2_564","2019Cha026_2",0,2,10,0
2087,"2019Cha026_2_564","2019Cha026_2",1,2,10,0
2088,"2019Cha026_2_564","2019Cha026_2",2,2,10,1
2089,"2019Cha026_2_564","2019Cha026_2",3,2,10,0
2090,"2019Cha026_2_564","2019Cha026_2",4,2,10,0
2091,"2019Cha026_2_564","2019Cha026_2",5,2,10,0
2092,"2019Cha026_2_564","2019Cha026_2",6,2,10,0
2093,"2019Cha026_2_564","2019Cha026_2",7,2,10,0
2094,"2019Cha026_2_564","2019Cha026_2",8,2,10,0
2095,"2019Cha026_2_564","2019Cha026_2",9,2,10,0
2096,"2019Cha026_2_564","2019Cha026_2",10,2,10,0
2097,"2019Cha026_2_565","2019Cha026_2",0,3,10,0
2098,"2019Cha026_2_565","2019Cha026_2",1,3,10,0
2099,"2019Cha026_2_565","2019Cha026_2",2,3,10,0
2100,"2019Cha026_2_565","2019Cha026_2",3,3,10,1
2101,"2019Cha026_2_565","2019Cha026_2",4,3,10,0
2102,"2019Cha026_2_565","2019Cha026_2",5,3,10,0
2103,"2019Cha026_2_565","2019Cha026_2",6,3,10,0
2104,"2019Cha026_2_565","2019Cha026_2",7,3,10,0
2105,"2019Cha026_2_565","2019Cha026_2",8,3,10,0
2106,"2019Cha026_2_565","2019Cha026_2",9,3,10,0
2107,"2019Cha026_2_565","2019Cha026_2",10,3,10,0
2108,"2019Cha026_2_566","2019Cha026_2",0,3,10,0
2109,"2019Cha026_2_566","2019Cha026_2",1,3,10,0
2110,"2019Cha026_2_566","2019Cha026_2",2,3,10,0
2111,"2019Cha026_2_566","2019Cha026_2",3,3,10,1
2112,"2019Cha026_2_566","2019Cha026_2",4,3,10,0
2113,"2019Cha026_2_566","2019Cha026_2",5,3,10,0
2114,"2019Cha026_2_566","2019Cha026_2",6,3,10,0
2115,"2019Cha026_2_566","2019Cha026_2",7,3,10,0
2116,"2019Cha026_2_566","2019Cha026_2",8,3,10,0
2117,"2019Cha026_2_566","2019Cha026_2",9,3,10,0
2118,"2019Cha026_2_566","2019Cha026_2",10,3,10,0
2119,"2019Cha026_2_567","2019Cha026_2",0,5,10,0
2120,"2019Cha026_2_567","2019Cha026_2",1,5,10,0
2121,"2019Cha026_2_567","2019Cha026_2",2,5,10,0
2122,"2019Cha026_2_567","2019Cha026_2",3,5,10,0
2123,"2019Cha026_2_567","2019Cha026_2",4,5,10,0
2124,"2019Cha026_2_567","2019Cha026_2",5,5,10,1
2125,"2019Cha026_2_567","2019Cha026_2",6,5,10,0
2126,"2019Cha026_2_567","2019Cha026_2",7,5,10,0
2127,"2019Cha026_2_567","2019Cha026_2",8,5,10,0
2128,"2019Cha026_2_567","2019Cha026_2",9,5,10,0
2129,"2019Cha026_2_567","2019Cha026_2",10,5,10,0
2130,"2019Cha026_2_568","2019Cha026_2",0,5,10,0
2131,"2019Cha026_2_568","2019Cha026_2",1,5,10,0
2132,"2019Cha026_2_568","2019Cha026_2",2,5,10,0
2133,"2019Cha026_2_568","2019Cha026_2",3,5,10,0
2134,"2019Cha026_2_568","2019Cha026_2",4,5,10,0
2135,"2019Cha026_2_568","2019Cha026_2",5,5,10,1
2136,"2019Cha026_2_568","2019Cha026_2",6,5,10,0
2137,"2019Cha026_2_568","2019Cha026_2",7,5,10,0
2138,"2019Cha026_2_568","2019Cha026_2",8,5,10,0
2139,"2019Cha026_2_568","2019Cha026_2",9,5,10,0
2140,"2019Cha026_2_568","2019Cha026_2",10,5,10,0
2141,"2019Cha026_2_569","2019Cha026_2",0,10,10,0
2142,"2019Cha026_2_569","2019Cha026_2",1,10,10,0
2143,"2019Cha026_2_569","2019Cha026_2",2,10,10,0
2144,"2019Cha026_2_569","2019Cha026_2",3,10,10,0
2145,"2019Cha026_2_569","2019Cha026_2",4,10,10,0
2146,"2019Cha026_2_569","2019Cha026_2",5,10,10,0
2147,"2019Cha026_2_569","2019Cha026_2",6,10,10,0
2148,"2019Cha026_2_569","2019Cha026_2",7,10,10,0
2149,"2019Cha026_2_569","2019Cha026_2",8,10,10,0
2150,"2019Cha026_2_569","2019Cha026_2",9,10,10,0
2151,"2019Cha026_2_569","2019Cha026_2",10,10,10,1
2152,"2019Cha026_2_570","2019Cha026_2",0,0,10,1
2153,"2019Cha026_2_570","2019Cha026_2",1,0,10,0
2154,"2019Cha026_2_570","2019Cha026_2",2,0,10,0
2155,"2019Cha026_2_570","2019Cha026_2",3,0,10,0
2156,"2019Cha026_2_570","2019Cha026_2",4,0,10,0
2157,"2019Cha026_2_570","2019Cha026_2",5,0,10,0
2158,"2019Cha026_2_570","2019Cha026_2",6,0,10,0
2159,"2019Cha026_2_570","2019Cha026_2",7,0,10,0
2160,"2019Cha026_2_570","2019Cha026_2",8,0,10,0
2161,"2019Cha026_2_570","2019Cha026_2",9,0,10,0
2162,"2019Cha026_2_570","2019Cha026_2",10,0,10,0
2163,"2019Cha026_2_571","2019Cha026_2",0,0,10,1
2164,"2019Cha026_2_571","2019Cha026_2",1,0,10,0
2165,"2019Cha026_2_571","2019Cha026_2",2,0,10,0
2166,"2019Cha026_2_571","2019Cha026_2",3,0,10,0
2167,"2019Cha026_2_571","2019Cha026_2",4,0,10,0
2168,"2019Cha026_2_571","2019Cha026_2",5,0,10,0
2169,"2019Cha026_2_571","2019Cha026_2",6,0,10,0
2170,"2019Cha026_2_571","2019Cha026_2",7,0,10,0
2171,"2019Cha026_2_571","2019Cha026_2",8,0,10,0
2172,"2019Cha026_2_571","2019Cha026_2",9,0,10,0
2173,"2019Cha026_2_571","2019Cha026_2",10,0,10,0
2174,"2019Cha026_2_572","2019Cha026_2",0,1,10,0
2175,"2019Cha026_2_572","2019Cha026_2",1,1,10,1
2176,"2019Cha026_2_572","2019Cha026_2",2,1,10,0
2177,"2019Cha026_2_572","2019Cha026_2",3,1,10,0
2178,"2019Cha026_2_572","2019Cha026_2",4,1,10,0
2179,"2019Cha026_2_572","2019Cha026_2",5,1,10,0
2180,"2019Cha026_2_572","2019Cha026_2",6,1,10,0
2181,"2019Cha026_2_572","2019Cha026_2",7,1,10,0
2182,"2019Cha026_2_572","2019Cha026_2",8,1,10,0
2183,"2019Cha026_2_572","2019Cha026_2",9,1,10,0
2184,"2019Cha026_2_572","2019Cha026_2",10,1,10,0
2185,"2019Cha026_2_573","2019Cha026_2",0,0,10,1
2186,"2019Cha026_2_573","2019Cha026_2",1,0,10,0
2187,"2019Cha026_2_573","2019Cha026_2",2,0,10,0
2188,"2019Cha026_2_573","2019Cha026_2",3,0,10,0
2189,"2019Cha026_2_573","2019Cha026_2",4,0,10,0
2190,"2019Cha026_2_573","2019Cha026_2",5,0,10,0
2191,"2019Cha026_2_573","2019Cha026_2",6,0,10,0
2192,"2019Cha026_2_573","2019Cha026_2",7,0,10,0
2193,"2019Cha026_2_573","2019Cha026_2",8,0,10,0
2194,"2019Cha026_2_573","2019Cha026_2",9,0,10,0
2195,"2019Cha026_2_573","2019Cha026_2",10,0,10,0
2196,"2019Cha026_2_574","2019Cha026_2",0,5,10,0
2197,"2019Cha026_2_574","2019Cha026_2",1,5,10,0
2198,"2019Cha026_2_574","2019Cha026_2",2,5,10,0
2199,"2019Cha026_2_574","2019Cha026_2",3,5,10,0
2200,"2019Cha026_2_574","2019Cha026_2",4,5,10,0
2201,"2019Cha026_2_574","2019Cha026_2",5,5,10,1
2202,"2019Cha026_2_574","2019Cha026_2",6,5,10,0
2203,"2019Cha026_2_574","2019Cha026_2",7,5,10,0
2204,"2019Cha026_2_574","2019Cha026_2",8,5,10,0
2205,"2019Cha026_2_574","2019Cha026_2",9,5,10,0
2206,"2019Cha026_2_574","2019Cha026_2",10,5,10,0
2207,"2019Cha026_2_575","2019Cha026_2",0,0,10,1
2208,"2019Cha026_2_575","2019Cha026_2",1,0,10,0
2209,"2019Cha026_2_575","2019Cha026_2",2,0,10,0
2210,"2019Cha026_2_575","2019Cha026_2",3,0,10,0
2211,"2019Cha026_2_575","2019Cha026_2",4,0,10,0
2212,"2019Cha026_2_575","2019Cha026_2",5,0,10,0
2213,"2019Cha026_2_575","2019Cha026_2",6,0,10,0
2214,"2019Cha026_2_575","2019Cha026_2",7,0,10,0
2215,"2019Cha026_2_575","2019Cha026_2",8,0,10,0
2216,"2019Cha026_2_575","2019Cha026_2",9,0,10,0
2217,"2019Cha026_2_575","2019Cha026_2",10,0,10,0
2218,"2019Cha026_2_576","2019Cha026_2",0,5,10,0
2219,"2019Cha026_2_576","2019Cha026_2",1,5,10,0
2220,"2019Cha026_2_576","2019Cha026_2",2,5,10,0
2221,"2019Cha026_2_576","2019Cha026_2",3,5,10,0
2222,"2019Cha026_2_576","2019Cha026_2",4,5,10,0
2223,"2019Cha026_2_576","2019Cha026_2",5,5,10,1
2224,"2019Cha026_2_576","2019Cha026_2",6,5,10,0
2225,"2019Cha026_2_576","2019Cha026_2",7,5,10,0
2226,"2019Cha026_2_576","2019Cha026_2",8,5,10,0
2227,"2019Cha026_2_576","2019Cha026_2",9,5,10,0
2228,"2019Cha026_2_576","2019Cha026_2",10,5,10,0
2229,"2019Cha026_2_577","2019Cha026_2",0,0,10,1
2230,"2019Cha026_2_577","2019Cha026_2",1,0,10,0
2231,"2019Cha026_2_577","2019Cha026_2",2,0,10,0
2232,"2019Cha026_2_577","2019Cha026_2",3,0,10,0
2233,"2019Cha026_2_577","2019Cha026_2",4,0,10,0
2234,"2019Cha026_2_577","2019Cha026_2",5,0,10,0
2235,"2019Cha026_2_577","2019Cha026_2",6,0,10,0
2236,"2019Cha026_2_577","2019Cha026_2",7,0,10,0
2237,"2019Cha026_2_577","2019Cha026_2",8,0,10,0
2238,"2019Cha026_2_577","2019Cha026_2",9,0,10,0
2239,"2019Cha026_2_577","2019Cha026_2",10,0,10,0
2240,"2019Cha026_2_578","2019Cha026_2",0,5,10,0
2241,"2019Cha026_2_578","2019Cha026_2",1,5,10,0
2242,"2019Cha026_2_578","2019Cha026_2",2,5,10,0
2243,"2019Cha026_2_578","2019Cha026_2",3,5,10,0
2244,"2019Cha026_2_578","2019Cha026_2",4,5,10,0
2245,"2019Cha026_2_578","2019Cha026_2",5,5,10,1
2246,"2019Cha026_2_578","2019Cha026_2",6,5,10,0
2247,"2019Cha026_2_578","2019Cha026_2",7,5,10,0
2248,"2019Cha026_2_578","2019Cha026_2",8,5,10,0
2249,"2019Cha026_2_578","2019Cha026_2",9,5,10,0
2250,"2019Cha026_2_578","2019Cha026_2",10,5,10,0
2251,"2019Cha026_2_579","2019Cha026_2",0,5,10,0
2252,"2019Cha026_2_579","2019Cha026_2",1,5,10,0
2253,"2019Cha026_2_579","2019Cha026_2",2,5,10,0
2254,"2019Cha026_2_579","2019Cha026_2",3,5,10,0
2255,"2019Cha026_2_579","2019Cha026_2",4,5,10,0
2256,"2019Cha026_2_579","2019Cha026_2",5,5,10,1
2257,"2019Cha026_2_579","2019Cha026_2",6,5,10,0
2258,"2019Cha026_2_579","2019Cha026_2",7,5,10,0
2259,"2019Cha026_2_579","2019Cha026_2",8,5,10,0
2260,"2019Cha026_2_579","2019Cha026_2",9,5,10,0
2261,"2019Cha026_2_579","2019Cha026_2",10,5,10,0
2262,"2019Cha026_2_580","2019Cha026_2",0,4,10,0
2263,"2019Cha026_2_580","2019Cha026_2",1,4,10,0
2264,"2019Cha026_2_580","2019Cha026_2",2,4,10,0
2265,"2019Cha026_2_580","2019Cha026_2",3,4,10,0
2266,"2019Cha026_2_580","2019Cha026_2",4,4,10,1
2267,"2019Cha026_2_580","2019Cha026_2",5,4,10,0
2268,"2019Cha026_2_580","2019Cha026_2",6,4,10,0
2269,"2019Cha026_2_580","2019Cha026_2",7,4,10,0
2270,"2019Cha026_2_580","2019Cha026_2",8,4,10,0
2271,"2019Cha026_2_580","2019Cha026_2",9,4,10,0
2272,"2019Cha026_2_580","2019Cha026_2",10,4,10,0
2273,"2019Cha026_2_581","2019Cha026_2",0,0,10,1
2274,"2019Cha026_2_581","2019Cha026_2",1,0,10,0
2275,"2019Cha026_2_581","2019Cha026_2",2,0,10,0
2276,"2019Cha026_2_581","2019Cha026_2",3,0,10,0
2277,"2019Cha026_2_581","2019Cha026_2",4,0,10,0
2278,"2019Cha026_2_581","2019Cha026_2",5,0,10,0
2279,"2019Cha026_2_581","2019Cha026_2",6,0,10,0
2280,"2019Cha026_2_581","2019Cha026_2",7,0,10,0
2281,"2019Cha026_2_581","2019Cha026_2",8,0,10,0
2282,"2019Cha026_2_581","2019Cha026_2",9,0,10,0
2283,"2019Cha026_2_581","2019Cha026_2",10,0,10,0
2284,"2019Cha026_2_582","2019Cha026_2",0,0,10,1
2285,"2019Cha026_2_582","2019Cha026_2",1,0,10,0
2286,"2019Cha026_2_582","2019Cha026_2",2,0,10,0
2287,"2019Cha026_2_582","2019Cha026_2",3,0,10,0
2288,"2019Cha026_2_582","2019Cha026_2",4,0,10,0
2289,"2019Cha026_2_582","2019Cha026_2",5,0,10,0
2290,"2019Cha026_2_582","2019Cha026_2",6,0,10,0
2291,"2019Cha026_2_582","2019Cha026_2",7,0,10,0
2292,"2019Cha026_2_582","2019Cha026_2",8,0,10,0
2293,"2019Cha026_2_582","2019Cha026_2",9,0,10,0
2294,"2019Cha026_2_582","2019Cha026_2",10,0,10,0
2295,"2019Cha026_2_583","2019Cha026_2",0,5,10,0
2296,"2019Cha026_2_583","2019Cha026_2",1,5,10,0
2297,"2019Cha026_2_583","2019Cha026_2",2,5,10,0
2298,"2019Cha026_2_583","2019Cha026_2",3,5,10,0
2299,"2019Cha026_2_583","2019Cha026_2",4,5,10,0
2300,"2019Cha026_2_583","2019Cha026_2",5,5,10,1
2301,"2019Cha026_2_583","2019Cha026_2",6,5,10,0
2302,"2019Cha026_2_583","2019Cha026_2",7,5,10,0
2303,"2019Cha026_2_583","2019Cha026_2",8,5,10,0
2304,"2019Cha026_2_583","2019Cha026_2",9,5,10,0
2305,"2019Cha026_2_583","2019Cha026_2",10,5,10,0
2306,"2019Cha026_2_584","2019Cha026_2",0,5,10,0
2307,"2019Cha026_2_584","2019Cha026_2",1,5,10,0
2308,"2019Cha026_2_584","2019Cha026_2",2,5,10,0
2309,"2019Cha026_2_584","2019Cha026_2",3,5,10,0
2310,"2019Cha026_2_584","2019Cha026_2",4,5,10,0
2311,"2019Cha026_2_584","2019Cha026_2",5,5,10,1
2312,"2019Cha026_2_584","2019Cha026_2",6,5,10,0
2313,"2019Cha026_2_584","2019Cha026_2",7,5,10,0
2314,"2019Cha026_2_584","2019Cha026_2",8,5,10,0
2315,"2019Cha026_2_584","2019Cha026_2",9,5,10,0
2316,"2019Cha026_2_584","2019Cha026_2",10,5,10,0
2317,"2019Cha026_2_585","2019Cha026_2",0,5,10,0
2318,"2019Cha026_2_585","2019Cha026_2",1,5,10,0
2319,"2019Cha026_2_585","2019Cha026_2",2,5,10,0
2320,"2019Cha026_2_585","2019Cha026_2",3,5,10,0
2321,"2019Cha026_2_585","2019Cha026_2",4,5,10,0
2322,"2019Cha026_2_585","2019Cha026_2",5,5,10,1
2323,"2019Cha026_2_585","2019Cha026_2",6,5,10,0
2324,"2019Cha026_2_585","2019Cha026_2",7,5,10,0
2325,"2019Cha026_2_585","2019Cha026_2",8,5,10,0
2326,"2019Cha026_2_585","2019Cha026_2",9,5,10,0
2327,"2019Cha026_2_585","2019Cha026_2",10,5,10,0
2328,"2019Cha026_2_586","2019Cha026_2",0,5,10,0
2329,"2019Cha026_2_586","2019Cha026_2",1,5,10,0
2330,"2019Cha026_2_586","2019Cha026_2",2,5,10,0
2331,"2019Cha026_2_586","2019Cha026_2",3,5,10,0
2332,"2019Cha026_2_586","2019Cha026_2",4,5,10,0
2333,"2019Cha026_2_586","2019Cha026_2",5,5,10,1
2334,"2019Cha026_2_586","2019Cha026_2",6,5,10,0
2335,"2019Cha026_2_586","2019Cha026_2",7,5,10,0
2336,"2019Cha026_2_586","2019Cha026_2",8,5,10,0
2337,"2019Cha026_2_586","2019Cha026_2",9,5,10,0
2338,"2019Cha026_2_586","2019Cha026_2",10,5,10,0
2339,"2019Cha026_2_587","2019Cha026_2",0,3,10,0
2340,"2019Cha026_2_587","2019Cha026_2",1,3,10,0
2341,"2019Cha026_2_587","2019Cha026_2",2,3,10,0
2342,"2019Cha026_2_587","2019Cha026_2",3,3,10,1
2343,"2019Cha026_2_587","2019Cha026_2",4,3,10,0
2344,"2019Cha026_2_587","2019Cha026_2",5,3,10,0
2345,"2019Cha026_2_587","2019Cha026_2",6,3,10,0
2346,"2019Cha026_2_587","2019Cha026_2",7,3,10,0
2347,"2019Cha026_2_587","2019Cha026_2",8,3,10,0
2348,"2019Cha026_2_587","2019Cha026_2",9,3,10,0
2349,"2019Cha026_2_587","2019Cha026_2",10,3,10,0
2350,"2019Cha026_2_588","2019Cha026_2",0,0,10,1
2351,"2019Cha026_2_588","2019Cha026_2",1,0,10,0
2352,"2019Cha026_2_588","2019Cha026_2",2,0,10,0
2353,"2019Cha026_2_588","2019Cha026_2",3,0,10,0
2354,"2019Cha026_2_588","2019Cha026_2",4,0,10,0
2355,"2019Cha026_2_588","2019Cha026_2",5,0,10,0
2356,"2019Cha026_2_588","2019Cha026_2",6,0,10,0
2357,"2019Cha026_2_588","2019Cha026_2",7,0,10,0
2358,"2019Cha026_2_588","2019Cha026_2",8,0,10,0
2359,"2019Cha026_2_588","2019Cha026_2",9,0,10,0
2360,"2019Cha026_2_588","2019Cha026_2",10,0,10,0
2361,"2019Cha026_2_589","2019Cha026_2",0,5,10,0
2362,"2019Cha026_2_589","2019Cha026_2",1,5,10,0
2363,"2019Cha026_2_589","2019Cha026_2",2,5,10,0
2364,"2019Cha026_2_589","2019Cha026_2",3,5,10,0
2365,"2019Cha026_2_589","2019Cha026_2",4,5,10,0
2366,"2019Cha026_2_589","2019Cha026_2",5,5,10,1
2367,"2019Cha026_2_589","2019Cha026_2",6,5,10,0
2368,"2019Cha026_2_589","2019Cha026_2",7,5,10,0
2369,"2019Cha026_2_589","2019Cha026_2",8,5,10,0
2370,"2019Cha026_2_589","2019Cha026_2",9,5,10,0
2371,"2019Cha026_2_589","2019Cha026_2",10,5,10,0
2372,"2019Cha026_2_590","2019Cha026_2",0,0,10,1
2373,"2019Cha026_2_590","2019Cha026_2",1,0,10,0
2374,"2019Cha026_2_590","2019Cha026_2",2,0,10,0
2375,"2019Cha026_2_590","2019Cha026_2",3,0,10,0
2376,"2019Cha026_2_590","2019Cha026_2",4,0,10,0
2377,"2019Cha026_2_590","2019Cha026_2",5,0,10,0
2378,"2019Cha026_2_590","2019Cha026_2",6,0,10,0
2379,"2019Cha026_2_590","2019Cha026_2",7,0,10,0
2380,"2019Cha026_2_590","2019Cha026_2",8,0,10,0
2381,"2019Cha026_2_590","2019Cha026_2",9,0,10,0
2382,"2019Cha026_2_590","2019Cha026_2",10,0,10,0
2383,"2019Cha026_2_591","2019Cha026_2",0,0,10,1
2384,"2019Cha026_2_591","2019Cha026_2",1,0,10,0
2385,"2019Cha026_2_591","2019Cha026_2",2,0,10,0
2386,"2019Cha026_2_591","2019Cha026_2",3,0,10,0
2387,"2019Cha026_2_591","2019Cha026_2",4,0,10,0
2388,"2019Cha026_2_591","2019Cha026_2",5,0,10,0
2389,"2019Cha026_2_591","2019Cha026_2",6,0,10,0
2390,"2019Cha026_2_591","2019Cha026_2",7,0,10,0
2391,"2019Cha026_2_591","2019Cha026_2",8,0,10,0
2392,"2019Cha026_2_591","2019Cha026_2",9,0,10,0
2393,"2019Cha026_2_591","2019Cha026_2",10,0,10,0
2394,"2019Cha026_2_592","2019Cha026_2",0,0,10,1
2395,"2019Cha026_2_592","2019Cha026_2",1,0,10,0
2396,"2019Cha026_2_592","2019Cha026_2",2,0,10,0
2397,"2019Cha026_2_592","2019Cha026_2",3,0,10,0
2398,"2019Cha026_2_592","2019Cha026_2",4,0,10,0
2399,"2019Cha026_2_592","2019Cha026_2",5,0,10,0
2400,"2019Cha026_2_592","2019Cha026_2",6,0,10,0
2401,"2019Cha026_2_592","2019Cha026_2",7,0,10,0
2402,"2019Cha026_2_592","2019Cha026_2",8,0,10,0
2403,"2019Cha026_2_592","2019Cha026_2",9,0,10,0
2404,"2019Cha026_2_592","2019Cha026_2",10,0,10,0
2405,"2019Cha026_2_593","2019Cha026_2",0,0,10,1
2406,"2019Cha026_2_593","2019Cha026_2",1,0,10,0
2407,"2019Cha026_2_593","2019Cha026_2",2,0,10,0
2408,"2019Cha026_2_593","2019Cha026_2",3,0,10,0
2409,"2019Cha026_2_593","2019Cha026_2",4,0,10,0
2410,"2019Cha026_2_593","2019Cha026_2",5,0,10,0
2411,"2019Cha026_2_593","2019Cha026_2",6,0,10,0
2412,"2019Cha026_2_593","2019Cha026_2",7,0,10,0
2413,"2019Cha026_2_593","2019Cha026_2",8,0,10,0
2414,"2019Cha026_2_593","2019Cha026_2",9,0,10,0
2415,"2019Cha026_2_593","2019Cha026_2",10,0,10,0
2416,"2019Cha026_2_594","2019Cha026_2",0,5,10,0
2417,"2019Cha026_2_594","2019Cha026_2",1,5,10,0
2418,"2019Cha026_2_594","2019Cha026_2",2,5,10,0
2419,"2019Cha026_2_594","2019Cha026_2",3,5,10,0
2420,"2019Cha026_2_594","2019Cha026_2",4,5,10,0
2421,"2019Cha026_2_594","2019Cha026_2",5,5,10,1
2422,"2019Cha026_2_594","2019Cha026_2",6,5,10,0
2423,"2019Cha026_2_594","2019Cha026_2",7,5,10,0
2424,"2019Cha026_2_594","2019Cha026_2",8,5,10,0
2425,"2019Cha026_2_594","2019Cha026_2",9,5,10,0
2426,"2019Cha026_2_594","2019Cha026_2",10,5,10,0
2427,"2019Cha026_2_595","2019Cha026_2",0,0,10,1
2428,"2019Cha026_2_595","2019Cha026_2",1,0,10,0
2429,"2019Cha026_2_595","2019Cha026_2",2,0,10,0
2430,"2019Cha026_2_595","2019Cha026_2",3,0,10,0
2431,"2019Cha026_2_595","2019Cha026_2",4,0,10,0
2432,"2019Cha026_2_595","2019Cha026_2",5,0,10,0
2433,"2019Cha026_2_595","2019Cha026_2",6,0,10,0
2434,"2019Cha026_2_595","2019Cha026_2",7,0,10,0
2435,"2019Cha026_2_595","2019Cha026_2",8,0,10,0
2436,"2019Cha026_2_595","2019Cha026_2",9,0,10,0
2437,"2019Cha026_2_595","2019Cha026_2",10,0,10,0
2438,"2019Cha026_2_596","2019Cha026_2",0,0,10,1
2439,"2019Cha026_2_596","2019Cha026_2",1,0,10,0
2440,"2019Cha026_2_596","2019Cha026_2",2,0,10,0
2441,"2019Cha026_2_596","2019Cha026_2",3,0,10,0
2442,"2019Cha026_2_596","2019Cha026_2",4,0,10,0
