"p","subject_id","treatment_id","paper_id","scenarios","choice","endowment","A","gender","age","Design"
965,"2017Del037_1_817","2017Del037_1","2017Del037",4,1,11,0,1,36,"Within"
966,"2017Del037_1_817","2017Del037_1","2017Del037",5,1,11,0,1,36,"Within"
967,"2017Del037_1_817","2017Del037_1","2017Del037",6,1,11,0,1,36,"Within"
968,"2017Del037_1_817","2017Del037_1","2017Del037",7,1,11,0,1,36,"Within"
969,"2017Del037_1_817","2017Del037_1","2017Del037",8,1,11,0,1,36,"Within"
970,"2017Del037_1_817","2017Del037_1","2017Del037",9,1,11,0,1,36,"Within"
971,"2017Del037_1_817","2017Del037_1","2017Del037",10,1,11,0,1,36,"Within"
972,"2017Del037_1_817","2017Del037_1","2017Del037",11,1,11,0,1,36,"Within"
973,"2017Del037_1_819","2017Del037_1","2017Del037",0,1,11,0,0,31,"Within"
974,"2017Del037_1_819","2017Del037_1","2017Del037",1,1,11,1,0,31,"Within"
975,"2017Del037_1_819","2017Del037_1","2017Del037",2,1,11,0,0,31,"Within"
976,"2017Del037_1_819","2017Del037_1","2017Del037",3,1,11,0,0,31,"Within"
977,"2017Del037_1_819","2017Del037_1","2017Del037",4,1,11,0,0,31,"Within"
978,"2017Del037_1_819","2017Del037_1","2017Del037",5,1,11,0,0,31,"Within"
979,"2017Del037_1_819","2017Del037_1","2017Del037",6,1,11,0,0,31,"Within"
980,"2017Del037_1_819","2017Del037_1","2017Del037",7,1,11,0,0,31,"Within"
981,"2017Del037_1_819","2017Del037_1","2017Del037",8,1,11,0,0,31,"Within"
982,"2017Del037_1_819","2017Del037_1","2017Del037",9,1,11,0,0,31,"Within"
983,"2017Del037_1_819","2017Del037_1","2017Del037",10,1,11,0,0,31,"Within"
984,"2017Del037_1_819","2017Del037_1","2017Del037",11,1,11,0,0,31,"Within"
985,"2017Del037_1_820","2017Del037_1","2017Del037",0,1,6,0,0,34,"Within"
986,"2017Del037_1_820","2017Del037_1","2017Del037",1,1,6,1,0,34,"Within"
987,"2017Del037_1_820","2017Del037_1","2017Del037",2,1,6,0,0,34,"Within"
988,"2017Del037_1_820","2017Del037_1","2017Del037",3,1,6,0,0,34,"Within"
989,"2017Del037_1_820","2017Del037_1","2017Del037",4,1,6,0,0,34,"Within"
990,"2017Del037_1_820","2017Del037_1","2017Del037",5,1,6,0,0,34,"Within"
991,"2017Del037_1_820","2017Del037_1","2017Del037",6,1,6,0,0,34,"Within"
992,"2017Del037_1_901","2017Del037_1","2017Del037",0,5,15,0,1,32,"Within"
993,"2017Del037_1_901","2017Del037_1","2017Del037",1,5,15,0,1,32,"Within"
994,"2017Del037_1_901","2017Del037_1","2017Del037",2,5,15,0,1,32,"Within"
995,"2017Del037_1_901","2017Del037_1","2017Del037",3,5,15,0,1,32,"Within"
996,"2017Del037_1_901","2017Del037_1","2017Del037",4,5,15,0,1,32,"Within"
997,"2017Del037_1_901","2017Del037_1","2017Del037",5,5,15,1,1,32,"Within"
998,"2017Del037_1_901","2017Del037_1","2017Del037",6,5,15,0,1,32,"Within"
999,"2017Del037_1_901","2017Del037_1","2017Del037",7,5,15,0,1,32,"Within"
1000,"2017Del037_1_901","2017Del037_1","2017Del037",8,5,15,0,1,32,"Within"
1001,"2017Del037_1_901","2017Del037_1","2017Del037",9,5,15,0,1,32,"Within"
1002,"2017Del037_1_901","2017Del037_1","2017Del037",10,5,15,0,1,32,"Within"
1003,"2017Del037_1_901","2017Del037_1","2017Del037",11,5,15,0,1,32,"Within"
1004,"2017Del037_1_901","2017Del037_1","2017Del037",12,5,15,0,1,32,"Within"
1005,"2017Del037_1_901","2017Del037_1","2017Del037",13,5,15,0,1,32,"Within"
1006,"2017Del037_1_901","2017Del037_1","2017Del037",14,5,15,0,1,32,"Within"
1007,"2017Del037_1_901","2017Del037_1","2017Del037",15,5,15,0,1,32,"Within"
1008,"2017Del037_1_903","2017Del037_1","2017Del037",0,6,12,0,1,34,"Within"
1009,"2017Del037_1_903","2017Del037_1","2017Del037",1,6,12,0,1,34,"Within"
1010,"2017Del037_1_903","2017Del037_1","2017Del037",2,6,12,0,1,34,"Within"
1011,"2017Del037_1_903","2017Del037_1","2017Del037",3,6,12,0,1,34,"Within"
1012,"2017Del037_1_903","2017Del037_1","2017Del037",4,6,12,0,1,34,"Within"
1013,"2017Del037_1_903","2017Del037_1","2017Del037",5,6,12,0,1,34,"Within"
1014,"2017Del037_1_903","2017Del037_1","2017Del037",6,6,12,1,1,34,"Within"
1015,"2017Del037_1_903","2017Del037_1","2017Del037",7,6,12,0,1,34,"Within"
1016,"2017Del037_1_903","2017Del037_1","2017Del037",8,6,12,0,1,34,"Within"
1017,"2017Del037_1_903","2017Del037_1","2017Del037",9,6,12,0,1,34,"Within"
1018,"2017Del037_1_903","2017Del037_1","2017Del037",10,6,12,0,1,34,"Within"
1019,"2017Del037_1_903","2017Del037_1","2017Del037",11,6,12,0,1,34,"Within"
1020,"2017Del037_1_903","2017Del037_1","2017Del037",12,6,12,0,1,34,"Within"
1021,"2017Del037_1_906","2017Del037_1","2017Del037",0,2,8,0,0,33,"Within"
1022,"2017Del037_1_906","2017Del037_1","2017Del037",1,2,8,0,0,33,"Within"
1023,"2017Del037_1_906","2017Del037_1","2017Del037",2,2,8,1,0,33,"Within"
1024,"2017Del037_1_906","2017Del037_1","2017Del037",3,2,8,0,0,33,"Within"
1025,"2017Del037_1_906","2017Del037_1","2017Del037",4,2,8,0,0,33,"Within"
1026,"2017Del037_1_906","2017Del037_1","2017Del037",5,2,8,0,0,33,"Within"
1027,"2017Del037_1_906","2017Del037_1","2017Del037",6,2,8,0,0,33,"Within"
1028,"2017Del037_1_906","2017Del037_1","2017Del037",7,2,8,0,0,33,"Within"
1029,"2017Del037_1_906","2017Del037_1","2017Del037",8,2,8,0,0,33,"Within"
1030,"2017Del037_1_908","2017Del037_1","2017Del037",0,0,12,1,1,35,"Within"
1031,"2017Del037_1_908","2017Del037_1","2017Del037",1,0,12,0,1,35,"Within"
1032,"2017Del037_1_908","2017Del037_1","2017Del037",2,0,12,0,1,35,"Within"
1033,"2017Del037_1_908","2017Del037_1","2017Del037",3,0,12,0,1,35,"Within"
1034,"2017Del037_1_908","2017Del037_1","2017Del037",4,0,12,0,1,35,"Within"
1035,"2017Del037_1_908","2017Del037_1","2017Del037",5,0,12,0,1,35,"Within"
1036,"2017Del037_1_908","2017Del037_1","2017Del037",6,0,12,0,1,35,"Within"
1037,"2017Del037_1_908","2017Del037_1","2017Del037",7,0,12,0,1,35,"Within"
1038,"2017Del037_1_908","2017Del037_1","2017Del037",8,0,12,0,1,35,"Within"
1039,"2017Del037_1_908","2017Del037_1","2017Del037",9,0,12,0,1,35,"Within"
1040,"2017Del037_1_908","2017Del037_1","2017Del037",10,0,12,0,1,35,"Within"
1041,"2017Del037_1_908","2017Del037_1","2017Del037",11,0,12,0,1,35,"Within"
1042,"2017Del037_1_908","2017Del037_1","2017Del037",12,0,12,0,1,35,"Within"
1043,"2017Del037_1_909","2017Del037_1","2017Del037",0,2,5,0,0,24,"Within"
1044,"2017Del037_1_909","2017Del037_1","2017Del037",1,2,5,0,0,24,"Within"
1045,"2017Del037_1_909","2017Del037_1","2017Del037",2,2,5,1,0,24,"Within"
1046,"2017Del037_1_909","2017Del037_1","2017Del037",3,2,5,0,0,24,"Within"
1047,"2017Del037_1_909","2017Del037_1","2017Del037",4,2,5,0,0,24,"Within"
1048,"2017Del037_1_909","2017Del037_1","2017Del037",5,2,5,0,0,24,"Within"
1049,"2017Del037_1_910","2017Del037_1","2017Del037",0,4,11,0,1,31,"Within"
1050,"2017Del037_1_910","2017Del037_1","2017Del037",1,4,11,0,1,31,"Within"
1051,"2017Del037_1_910","2017Del037_1","2017Del037",2,4,11,0,1,31,"Within"
1052,"2017Del037_1_910","2017Del037_1","2017Del037",3,4,11,0,1,31,"Within"
1053,"2017Del037_1_910","2017Del037_1","2017Del037",4,4,11,1,1,31,"Within"
1054,"2017Del037_1_910","2017Del037_1","2017Del037",5,4,11,0,1,31,"Within"
1055,"2017Del037_1_910","2017Del037_1","2017Del037",6,4,11,0,1,31,"Within"
1056,"2017Del037_1_910","2017Del037_1","2017Del037",7,4,11,0,1,31,"Within"
1057,"2017Del037_1_910","2017Del037_1","2017Del037",8,4,11,0,1,31,"Within"
1058,"2017Del037_1_910","2017Del037_1","2017Del037",9,4,11,0,1,31,"Within"
1059,"2017Del037_1_910","2017Del037_1","2017Del037",10,4,11,0,1,31,"Within"
1060,"2017Del037_1_910","2017Del037_1","2017Del037",11,4,11,0,1,31,"Within"
1061,"2017Del037_1_911","2017Del037_1","2017Del037",0,3,12,0,1,36,"Within"
1062,"2017Del037_1_911","2017Del037_1","2017Del037",1,3,12,0,1,36,"Within"
1063,"2017Del037_1_911","2017Del037_1","2017Del037",2,3,12,0,1,36,"Within"
1064,"2017Del037_1_911","2017Del037_1","2017Del037",3,3,12,1,1,36,"Within"
1065,"2017Del037_1_911","2017Del037_1","2017Del037",4,3,12,0,1,36,"Within"
1066,"2017Del037_1_911","2017Del037_1","2017Del037",5,3,12,0,1,36,"Within"
1067,"2017Del037_1_911","2017Del037_1","2017Del037",6,3,12,0,1,36,"Within"
1068,"2017Del037_1_911","2017Del037_1","2017Del037",7,3,12,0,1,36,"Within"
1069,"2017Del037_1_911","2017Del037_1","2017Del037",8,3,12,0,1,36,"Within"
1070,"2017Del037_1_911","2017Del037_1","2017Del037",9,3,12,0,1,36,"Within"
1071,"2017Del037_1_911","2017Del037_1","2017Del037",10,3,12,0,1,36,"Within"
1072,"2017Del037_1_911","2017Del037_1","2017Del037",11,3,12,0,1,36,"Within"
1073,"2017Del037_1_911","2017Del037_1","2017Del037",12,3,12,0,1,36,"Within"
1074,"2017Del037_1_916","2017Del037_1","2017Del037",0,6,12,0,0,34,"Within"
1075,"2017Del037_1_916","2017Del037_1","2017Del037",1,6,12,0,0,34,"Within"
1076,"2017Del037_1_916","2017Del037_1","2017Del037",2,6,12,0,0,34,"Within"
1077,"2017Del037_1_916","2017Del037_1","2017Del037",3,6,12,0,0,34,"Within"
1078,"2017Del037_1_916","2017Del037_1","2017Del037",4,6,12,0,0,34,"Within"
1079,"2017Del037_1_916","2017Del037_1","2017Del037",5,6,12,0,0,34,"Within"
1080,"2017Del037_1_916","2017Del037_1","2017Del037",6,6,12,1,0,34,"Within"
1081,"2017Del037_1_916","2017Del037_1","2017Del037",7,6,12,0,0,34,"Within"
1082,"2017Del037_1_916","2017Del037_1","2017Del037",8,6,12,0,0,34,"Within"
1083,"2017Del037_1_916","2017Del037_1","2017Del037",9,6,12,0,0,34,"Within"
1084,"2017Del037_1_916","2017Del037_1","2017Del037",10,6,12,0,0,34,"Within"
1085,"2017Del037_1_916","2017Del037_1","2017Del037",11,6,12,0,0,34,"Within"
1086,"2017Del037_1_916","2017Del037_1","2017Del037",12,6,12,0,0,34,"Within"
1087,"2017Del037_1_917","2017Del037_1","2017Del037",0,3,9,0,0,35,"Within"
1088,"2017Del037_1_917","2017Del037_1","2017Del037",1,3,9,0,0,35,"Within"
1089,"2017Del037_1_917","2017Del037_1","2017Del037",2,3,9,0,0,35,"Within"
1090,"2017Del037_1_917","2017Del037_1","2017Del037",3,3,9,1,0,35,"Within"
1091,"2017Del037_1_917","2017Del037_1","2017Del037",4,3,9,0,0,35,"Within"
1092,"2017Del037_1_917","2017Del037_1","2017Del037",5,3,9,0,0,35,"Within"
1093,"2017Del037_1_917","2017Del037_1","2017Del037",6,3,9,0,0,35,"Within"
1094,"2017Del037_1_917","2017Del037_1","2017Del037",7,3,9,0,0,35,"Within"
1095,"2017Del037_1_917","2017Del037_1","2017Del037",8,3,9,0,0,35,"Within"
1096,"2017Del037_1_917","2017Del037_1","2017Del037",9,3,9,0,0,35,"Within"
1097,"2017Del037_1_918","2017Del037_1","2017Del037",0,1,10,0,1,32,"Within"
1098,"2017Del037_1_918","2017Del037_1","2017Del037",1,1,10,1,1,32,"Within"
1099,"2017Del037_1_918","2017Del037_1","2017Del037",2,1,10,0,1,32,"Within"
1100,"2017Del037_1_918","2017Del037_1","2017Del037",3,1,10,0,1,32,"Within"
1101,"2017Del037_1_918","2017Del037_1","2017Del037",4,1,10,0,1,32,"Within"
1102,"2017Del037_1_918","2017Del037_1","2017Del037",5,1,10,0,1,32,"Within"
1103,"2017Del037_1_918","2017Del037_1","2017Del037",6,1,10,0,1,32,"Within"
1104,"2017Del037_1_918","2017Del037_1","2017Del037",7,1,10,0,1,32,"Within"
1105,"2017Del037_1_918","2017Del037_1","2017Del037",8,1,10,0,1,32,"Within"
1106,"2017Del037_1_918","2017Del037_1","2017Del037",9,1,10,0,1,32,"Within"
1107,"2017Del037_1_918","2017Del037_1","2017Del037",10,1,10,0,1,32,"Within"
1109,"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115",0,3,10,0,1,26,"Within"
1110,"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115",1,3,10,0,1,26,"Within"
1111,"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115",2,3,10,0,1,26,"Within"
1112,"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115",3,3,10,1,1,26,"Within"
1113,"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115",4,3,10,0,1,26,"Within"
1114,"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115",5,3,10,0,1,26,"Within"
1115,"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115",6,3,10,0,1,26,"Within"
1116,"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115",7,3,10,0,1,26,"Within"
1117,"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115",8,3,10,0,1,26,"Within"
1118,"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115",9,3,10,0,1,26,"Within"
1119,"2020Bas115_2a_aagi12","2020Bas115_2a","2020Bas115",10,3,10,0,1,26,"Within"
1120,"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115",0,0,10,1,1,28,"Within"
1121,"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115",1,0,10,0,1,28,"Within"
1122,"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115",2,0,10,0,1,28,"Within"
1123,"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115",3,0,10,0,1,28,"Within"
1124,"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115",4,0,10,0,1,28,"Within"
1125,"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115",5,0,10,0,1,28,"Within"
1126,"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115",6,0,10,0,1,28,"Within"
1127,"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115",7,0,10,0,1,28,"Within"
1128,"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115",8,0,10,0,1,28,"Within"
1129,"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115",9,0,10,0,1,28,"Within"
1130,"2020Bas115_2a_aamu03","2020Bas115_2a","2020Bas115",10,0,10,0,1,28,"Within"
1131,"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115",0,5,10,0,0,67,"Within"
1132,"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115",1,5,10,0,0,67,"Within"
1133,"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115",2,5,10,0,0,67,"Within"
1134,"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115",3,5,10,0,0,67,"Within"
1135,"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115",4,5,10,0,0,67,"Within"
1136,"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115",5,5,10,1,0,67,"Within"
1137,"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115",6,5,10,0,0,67,"Within"
1138,"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115",7,5,10,0,0,67,"Within"
1139,"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115",8,5,10,0,0,67,"Within"
1140,"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115",9,5,10,0,0,67,"Within"
1141,"2020Bas115_2a_aape01","2020Bas115_2a","2020Bas115",10,5,10,0,0,67,"Within"
1142,"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115",0,4,10,0,1,21,"Within"
1143,"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115",1,4,10,0,1,21,"Within"
1144,"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115",2,4,10,0,1,21,"Within"
1145,"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115",3,4,10,0,1,21,"Within"
1146,"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115",4,4,10,1,1,21,"Within"
1147,"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115",5,4,10,0,1,21,"Within"
1148,"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115",6,4,10,0,1,21,"Within"
1149,"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115",7,4,10,0,1,21,"Within"
1150,"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115",8,4,10,0,1,21,"Within"
1151,"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115",9,4,10,0,1,21,"Within"
1152,"2020Bas115_2a_aapo29","2020Bas115_2a","2020Bas115",10,4,10,0,1,21,"Within"
1153,"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115",0,3,10,0,1,25,"Within"
1154,"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115",1,3,10,0,1,25,"Within"
1155,"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115",2,3,10,0,1,25,"Within"
1156,"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115",3,3,10,1,1,25,"Within"
1157,"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115",4,3,10,0,1,25,"Within"
1158,"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115",5,3,10,0,1,25,"Within"
1159,"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115",6,3,10,0,1,25,"Within"
1160,"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115",7,3,10,0,1,25,"Within"
1161,"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115",8,3,10,0,1,25,"Within"
1162,"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115",9,3,10,0,1,25,"Within"
1163,"2020Bas115_2a_aasi28","2020Bas115_2a","2020Bas115",10,3,10,0,1,25,"Within"
1164,"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115",0,3,10,0,1,25,"Within"
1165,"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115",1,3,10,0,1,25,"Within"
1166,"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115",2,3,10,0,1,25,"Within"
1167,"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115",3,3,10,1,1,25,"Within"
1168,"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115",4,3,10,0,1,25,"Within"
1169,"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115",5,3,10,0,1,25,"Within"
1170,"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115",6,3,10,0,1,25,"Within"
1171,"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115",7,3,10,0,1,25,"Within"
1172,"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115",8,3,10,0,1,25,"Within"
1173,"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115",9,3,10,0,1,25,"Within"
1174,"2020Bas115_2a_aatu01","2020Bas115_2a","2020Bas115",10,3,10,0,1,25,"Within"
1175,"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115",0,0,10,1,1,25,"Within"
1176,"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115",1,0,10,0,1,25,"Within"
1177,"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115",2,0,10,0,1,25,"Within"
1178,"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115",3,0,10,0,1,25,"Within"
1179,"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115",4,0,10,0,1,25,"Within"
1180,"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115",5,0,10,0,1,25,"Within"
1181,"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115",6,0,10,0,1,25,"Within"
1182,"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115",7,0,10,0,1,25,"Within"
1183,"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115",8,0,10,0,1,25,"Within"
1184,"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115",9,0,10,0,1,25,"Within"
1185,"2020Bas115_2a_abab05","2020Bas115_2a","2020Bas115",10,0,10,0,1,25,"Within"
1186,"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115",0,0,10,1,1,25,"Within"
1187,"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115",1,0,10,0,1,25,"Within"
1188,"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115",2,0,10,0,1,25,"Within"
1189,"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115",3,0,10,0,1,25,"Within"
1190,"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115",4,0,10,0,1,25,"Within"
1191,"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115",5,0,10,0,1,25,"Within"
1192,"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115",6,0,10,0,1,25,"Within"
1193,"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115",7,0,10,0,1,25,"Within"
1194,"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115",8,0,10,0,1,25,"Within"
1195,"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115",9,0,10,0,1,25,"Within"
1196,"2020Bas115_2a_abhu15","2020Bas115_2a","2020Bas115",10,0,10,0,1,25,"Within"
1197,"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115",0,3,10,0,0,23,"Within"
1198,"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115",1,3,10,0,0,23,"Within"
1199,"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115",2,3,10,0,0,23,"Within"
1200,"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115",3,3,10,1,0,23,"Within"
1201,"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115",4,3,10,0,0,23,"Within"
1202,"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115",5,3,10,0,0,23,"Within"
1203,"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115",6,3,10,0,0,23,"Within"
1204,"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115",7,3,10,0,0,23,"Within"
1205,"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115",8,3,10,0,0,23,"Within"
1206,"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115",9,3,10,0,0,23,"Within"
1207,"2020Bas115_2a_abmo19","2020Bas115_2a","2020Bas115",10,3,10,0,0,23,"Within"
1208,"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115",0,3,10,0,0,26,"Within"
1209,"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115",1,3,10,0,0,26,"Within"
1210,"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115",2,3,10,0,0,26,"Within"
1211,"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115",3,3,10,1,0,26,"Within"
1212,"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115",4,3,10,0,0,26,"Within"
1213,"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115",5,3,10,0,0,26,"Within"
1214,"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115",6,3,10,0,0,26,"Within"
1215,"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115",7,3,10,0,0,26,"Within"
1216,"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115",8,3,10,0,0,26,"Within"
1217,"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115",9,3,10,0,0,26,"Within"
1218,"2020Bas115_2a_abnu06","2020Bas115_2a","2020Bas115",10,3,10,0,0,26,"Within"
1219,"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115",0,1,10,0,1,23,"Within"
1220,"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115",1,1,10,1,1,23,"Within"
1221,"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115",2,1,10,0,1,23,"Within"
1222,"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115",3,1,10,0,1,23,"Within"
1223,"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115",4,1,10,0,1,23,"Within"
1224,"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115",5,1,10,0,1,23,"Within"
1225,"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115",6,1,10,0,1,23,"Within"
1226,"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115",7,1,10,0,1,23,"Within"
1227,"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115",8,1,10,0,1,23,"Within"
1228,"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115",9,1,10,0,1,23,"Within"
1229,"2020Bas115_2a_abro29","2020Bas115_2a","2020Bas115",10,1,10,0,1,23,"Within"
1230,"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115",0,0,10,1,0,25,"Within"
1231,"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115",1,0,10,0,0,25,"Within"
1232,"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115",2,0,10,0,0,25,"Within"
1233,"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115",3,0,10,0,0,25,"Within"
1234,"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115",4,0,10,0,0,25,"Within"
1235,"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115",5,0,10,0,0,25,"Within"
1236,"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115",6,0,10,0,0,25,"Within"
1237,"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115",7,0,10,0,0,25,"Within"
1238,"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115",8,0,10,0,0,25,"Within"
1239,"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115",9,0,10,0,0,25,"Within"
1240,"2020Bas115_2a_abua11","2020Bas115_2a","2020Bas115",10,0,10,0,0,25,"Within"
1241,"2020Bas115_2a_aera20","2020Bas115_2a","2020Bas115",0,5,10,0,1,23,"Within"
1242,"2020Bas115_2a_aera20","2020Bas115_2a","2020Bas115",1,5,10,0,1,23,"Within"
1243,"2020Bas115_2a_aera20","2020Bas115_2a","2020Bas115",2,5,10,0,1,23,"Within"
1244,"2020Bas115_2a_aera20","2020Bas115_2a","2020Bas115",3,5,10,0,1,23,"Within"
