"p","subject_id","treatment_id","paper_id","scenarios","choice","endowment","A","gender","age"
1424,"2020Bas115_2a_apbo30","2020Bas115_2a","2020Bas115",7,3,10,0,1,20
1425,"2020Bas115_2a_apbo30","2020Bas115_2a","2020Bas115",8,3,10,0,1,20
1426,"2020Bas115_2a_apbo30","2020Bas115_2a","2020Bas115",9,3,10,0,1,20
1427,"2020Bas115_2a_apbo30","2020Bas115_2a","2020Bas115",10,3,10,0,1,20
1428,"2020Bas115_2a_arge05","2020Bas115_2a","2020Bas115",0,0,10,1,1,23
1429,"2020Bas115_2a_arge05","2020Bas115_2a","2020Bas115",1,0,10,0,1,23
1430,"2020Bas115_2a_arge05","2020Bas115_2a","2020Bas115",2,0,10,0,1,23
1431,"2020Bas115_2a_arge05","2020Bas115_2a","2020Bas115",3,0,10,0,1,23
1432,"2020Bas115_2a_arge05","2020Bas115_2a","2020Bas115",4,0,10,0,1,23
1433,"2020Bas115_2a_arge05","2020Bas115_2a","2020Bas115",5,0,10,0,1,23
1434,"2020Bas115_2a_arge05","2020Bas115_2a","2020Bas115",6,0,10,0,1,23
1435,"2020Bas115_2a_arge05","2020Bas115_2a","2020Bas115",7,0,10,0,1,23
1436,"2020Bas115_2a_arge05","2020Bas115_2a","2020Bas115",8,0,10,0,1,23
1437,"2020Bas115_2a_arge05","2020Bas115_2a","2020Bas115",9,0,10,0,1,23
1438,"2020Bas115_2a_arge05","2020Bas115_2a","2020Bas115",10,0,10,0,1,23
1439,"2020Bas115_2a_armo27","2020Bas115_2a","2020Bas115",0,4,10,0,1,21
1440,"2020Bas115_2a_armo27","2020Bas115_2a","2020Bas115",1,4,10,0,1,21
1441,"2020Bas115_2a_armo27","2020Bas115_2a","2020Bas115",2,4,10,0,1,21
1442,"2020Bas115_2a_armo27","2020Bas115_2a","2020Bas115",3,4,10,0,1,21
1443,"2020Bas115_2a_armo27","2020Bas115_2a","2020Bas115",4,4,10,1,1,21
1444,"2020Bas115_2a_armo27","2020Bas115_2a","2020Bas115",5,4,10,0,1,21
1445,"2020Bas115_2a_armo27","2020Bas115_2a","2020Bas115",6,4,10,0,1,21
1446,"2020Bas115_2a_armo27","2020Bas115_2a","2020Bas115",7,4,10,0,1,21
1447,"2020Bas115_2a_armo27","2020Bas115_2a","2020Bas115",8,4,10,0,1,21
1448,"2020Bas115_2a_armo27","2020Bas115_2a","2020Bas115",9,4,10,0,1,21
1449,"2020Bas115_2a_armo27","2020Bas115_2a","2020Bas115",10,4,10,0,1,21
1450,"2020Bas115_2a_arwa10","2020Bas115_2a","2020Bas115",0,0,10,1,1,29
1451,"2020Bas115_2a_arwa10","2020Bas115_2a","2020Bas115",1,0,10,0,1,29
1452,"2020Bas115_2a_arwa10","2020Bas115_2a","2020Bas115",2,0,10,0,1,29
1453,"2020Bas115_2a_arwa10","2020Bas115_2a","2020Bas115",3,0,10,0,1,29
1454,"2020Bas115_2a_arwa10","2020Bas115_2a","2020Bas115",4,0,10,0,1,29
1455,"2020Bas115_2a_arwa10","2020Bas115_2a","2020Bas115",5,0,10,0,1,29
1456,"2020Bas115_2a_arwa10","2020Bas115_2a","2020Bas115",6,0,10,0,1,29
1457,"2020Bas115_2a_arwa10","2020Bas115_2a","2020Bas115",7,0,10,0,1,29
1458,"2020Bas115_2a_arwa10","2020Bas115_2a","2020Bas115",8,0,10,0,1,29
1459,"2020Bas115_2a_arwa10","2020Bas115_2a","2020Bas115",9,0,10,0,1,29
1460,"2020Bas115_2a_arwa10","2020Bas115_2a","2020Bas115",10,0,10,0,1,29
1461,"2020Bas115_2a_asau12","2020Bas115_2a","2020Bas115",0,3,10,0,1,26
1462,"2020Bas115_2a_asau12","2020Bas115_2a","2020Bas115",1,3,10,0,1,26
1463,"2020Bas115_2a_asau12","2020Bas115_2a","2020Bas115",2,3,10,0,1,26
1464,"2020Bas115_2a_asau12","2020Bas115_2a","2020Bas115",3,3,10,1,1,26
1465,"2020Bas115_2a_asau12","2020Bas115_2a","2020Bas115",4,3,10,0,1,26
1466,"2020Bas115_2a_asau12","2020Bas115_2a","2020Bas115",5,3,10,0,1,26
1467,"2020Bas115_2a_asau12","2020Bas115_2a","2020Bas115",6,3,10,0,1,26
1468,"2020Bas115_2a_asau12","2020Bas115_2a","2020Bas115",7,3,10,0,1,26
1469,"2020Bas115_2a_asau12","2020Bas115_2a","2020Bas115",8,3,10,0,1,26
1470,"2020Bas115_2a_asau12","2020Bas115_2a","2020Bas115",9,3,10,0,1,26
1471,"2020Bas115_2a_asau12","2020Bas115_2a","2020Bas115",10,3,10,0,1,26
1472,"2020Bas115_2a_ascr05","2020Bas115_2a","2020Bas115",0,0,10,1,1,20
1473,"2020Bas115_2a_ascr05","2020Bas115_2a","2020Bas115",1,0,10,0,1,20
1474,"2020Bas115_2a_ascr05","2020Bas115_2a","2020Bas115",2,0,10,0,1,20
1475,"2020Bas115_2a_ascr05","2020Bas115_2a","2020Bas115",3,0,10,0,1,20
1476,"2020Bas115_2a_ascr05","2020Bas115_2a","2020Bas115",4,0,10,0,1,20
1477,"2020Bas115_2a_ascr05","2020Bas115_2a","2020Bas115",5,0,10,0,1,20
1478,"2020Bas115_2a_ascr05","2020Bas115_2a","2020Bas115",6,0,10,0,1,20
1479,"2020Bas115_2a_ascr05","2020Bas115_2a","2020Bas115",7,0,10,0,1,20
1480,"2020Bas115_2a_ascr05","2020Bas115_2a","2020Bas115",8,0,10,0,1,20
1481,"2020Bas115_2a_ascr05","2020Bas115_2a","2020Bas115",9,0,10,0,1,20
1482,"2020Bas115_2a_ascr05","2020Bas115_2a","2020Bas115",10,0,10,0,1,20
1483,"2020Bas115_2a_asdo03","2020Bas115_2a","2020Bas115",0,0,10,1,0,19
1484,"2020Bas115_2a_asdo03","2020Bas115_2a","2020Bas115",1,0,10,0,0,19
1485,"2020Bas115_2a_asdo03","2020Bas115_2a","2020Bas115",2,0,10,0,0,19
1486,"2020Bas115_2a_asdo03","2020Bas115_2a","2020Bas115",3,0,10,0,0,19
1487,"2020Bas115_2a_asdo03","2020Bas115_2a","2020Bas115",4,0,10,0,0,19
1488,"2020Bas115_2a_asdo03","2020Bas115_2a","2020Bas115",5,0,10,0,0,19
1489,"2020Bas115_2a_asdo03","2020Bas115_2a","2020Bas115",6,0,10,0,0,19
1490,"2020Bas115_2a_asdo03","2020Bas115_2a","2020Bas115",7,0,10,0,0,19
1491,"2020Bas115_2a_asdo03","2020Bas115_2a","2020Bas115",8,0,10,0,0,19
1492,"2020Bas115_2a_asdo03","2020Bas115_2a","2020Bas115",9,0,10,0,0,19
1493,"2020Bas115_2a_asdo03","2020Bas115_2a","2020Bas115",10,0,10,0,0,19
1494,"2020Bas115_2a_asso04","2020Bas115_2a","2020Bas115",0,3,10,0,1,23
1495,"2020Bas115_2a_asso04","2020Bas115_2a","2020Bas115",1,3,10,0,1,23
1496,"2020Bas115_2a_asso04","2020Bas115_2a","2020Bas115",2,3,10,0,1,23
1497,"2020Bas115_2a_asso04","2020Bas115_2a","2020Bas115",3,3,10,1,1,23
1498,"2020Bas115_2a_asso04","2020Bas115_2a","2020Bas115",4,3,10,0,1,23
1499,"2020Bas115_2a_asso04","2020Bas115_2a","2020Bas115",5,3,10,0,1,23
1500,"2020Bas115_2a_asso04","2020Bas115_2a","2020Bas115",6,3,10,0,1,23
1501,"2020Bas115_2a_asso04","2020Bas115_2a","2020Bas115",7,3,10,0,1,23
1502,"2020Bas115_2a_asso04","2020Bas115_2a","2020Bas115",8,3,10,0,1,23
1503,"2020Bas115_2a_asso04","2020Bas115_2a","2020Bas115",9,3,10,0,1,23
1504,"2020Bas115_2a_asso04","2020Bas115_2a","2020Bas115",10,3,10,0,1,23
1505,"2020Bas115_2a_asto28","2020Bas115_2a","2020Bas115",0,0,10,1,1,22
1506,"2020Bas115_2a_asto28","2020Bas115_2a","2020Bas115",1,0,10,0,1,22
1507,"2020Bas115_2a_asto28","2020Bas115_2a","2020Bas115",2,0,10,0,1,22
1508,"2020Bas115_2a_asto28","2020Bas115_2a","2020Bas115",3,0,10,0,1,22
1509,"2020Bas115_2a_asto28","2020Bas115_2a","2020Bas115",4,0,10,0,1,22
1510,"2020Bas115_2a_asto28","2020Bas115_2a","2020Bas115",5,0,10,0,1,22
1511,"2020Bas115_2a_asto28","2020Bas115_2a","2020Bas115",6,0,10,0,1,22
1512,"2020Bas115_2a_asto28","2020Bas115_2a","2020Bas115",7,0,10,0,1,22
1513,"2020Bas115_2a_asto28","2020Bas115_2a","2020Bas115",8,0,10,0,1,22
1514,"2020Bas115_2a_asto28","2020Bas115_2a","2020Bas115",9,0,10,0,1,22
1515,"2020Bas115_2a_asto28","2020Bas115_2a","2020Bas115",10,0,10,0,1,22
1516,"2020Bas115_2a_asue29","2020Bas115_2a","2020Bas115",0,4,10,0,1,23
1517,"2020Bas115_2a_asue29","2020Bas115_2a","2020Bas115",1,4,10,0,1,23
1518,"2020Bas115_2a_asue29","2020Bas115_2a","2020Bas115",2,4,10,0,1,23
1519,"2020Bas115_2a_asue29","2020Bas115_2a","2020Bas115",3,4,10,0,1,23
1520,"2020Bas115_2a_asue29","2020Bas115_2a","2020Bas115",4,4,10,1,1,23
1521,"2020Bas115_2a_asue29","2020Bas115_2a","2020Bas115",5,4,10,0,1,23
1522,"2020Bas115_2a_asue29","2020Bas115_2a","2020Bas115",6,4,10,0,1,23
1523,"2020Bas115_2a_asue29","2020Bas115_2a","2020Bas115",7,4,10,0,1,23
1524,"2020Bas115_2a_asue29","2020Bas115_2a","2020Bas115",8,4,10,0,1,23
1525,"2020Bas115_2a_asue29","2020Bas115_2a","2020Bas115",9,4,10,0,1,23
1526,"2020Bas115_2a_asue29","2020Bas115_2a","2020Bas115",10,4,10,0,1,23
1527,"2020Bas115_2a_bfno09","2020Bas115_2a","2020Bas115",0,4,10,0,1,27
1528,"2020Bas115_2a_bfno09","2020Bas115_2a","2020Bas115",1,4,10,0,1,27
1529,"2020Bas115_2a_bfno09","2020Bas115_2a","2020Bas115",2,4,10,0,1,27
1530,"2020Bas115_2a_bfno09","2020Bas115_2a","2020Bas115",3,4,10,0,1,27
1531,"2020Bas115_2a_bfno09","2020Bas115_2a","2020Bas115",4,4,10,1,1,27
1532,"2020Bas115_2a_bfno09","2020Bas115_2a","2020Bas115",5,4,10,0,1,27
1533,"2020Bas115_2a_bfno09","2020Bas115_2a","2020Bas115",6,4,10,0,1,27
1534,"2020Bas115_2a_bfno09","2020Bas115_2a","2020Bas115",7,4,10,0,1,27
1535,"2020Bas115_2a_bfno09","2020Bas115_2a","2020Bas115",8,4,10,0,1,27
1536,"2020Bas115_2a_bfno09","2020Bas115_2a","2020Bas115",9,4,10,0,1,27
1537,"2020Bas115_2a_bfno09","2020Bas115_2a","2020Bas115",10,4,10,0,1,27
1538,"2020Bas115_2a_bsoo05","2020Bas115_2a","2020Bas115",0,0,10,1,0,20
1539,"2020Bas115_2a_bsoo05","2020Bas115_2a","2020Bas115",1,0,10,0,0,20
1540,"2020Bas115_2a_bsoo05","2020Bas115_2a","2020Bas115",2,0,10,0,0,20
1541,"2020Bas115_2a_bsoo05","2020Bas115_2a","2020Bas115",3,0,10,0,0,20
1542,"2020Bas115_2a_bsoo05","2020Bas115_2a","2020Bas115",4,0,10,0,0,20
1543,"2020Bas115_2a_bsoo05","2020Bas115_2a","2020Bas115",5,0,10,0,0,20
1544,"2020Bas115_2a_bsoo05","2020Bas115_2a","2020Bas115",6,0,10,0,0,20
1545,"2020Bas115_2a_bsoo05","2020Bas115_2a","2020Bas115",7,0,10,0,0,20
1546,"2020Bas115_2a_bsoo05","2020Bas115_2a","2020Bas115",8,0,10,0,0,20
1547,"2020Bas115_2a_bsoo05","2020Bas115_2a","2020Bas115",9,0,10,0,0,20
1548,"2020Bas115_2a_bsoo05","2020Bas115_2a","2020Bas115",10,0,10,0,0,20
1549,"2020Bas115_2a_eaau14","2020Bas115_2a","2020Bas115",0,0,10,1,0,25
1550,"2020Bas115_2a_eaau14","2020Bas115_2a","2020Bas115",1,0,10,0,0,25
1551,"2020Bas115_2a_eaau14","2020Bas115_2a","2020Bas115",2,0,10,0,0,25
1552,"2020Bas115_2a_eaau14","2020Bas115_2a","2020Bas115",3,0,10,0,0,25
1553,"2020Bas115_2a_eaau14","2020Bas115_2a","2020Bas115",4,0,10,0,0,25
1554,"2020Bas115_2a_eaau14","2020Bas115_2a","2020Bas115",5,0,10,0,0,25
1555,"2020Bas115_2a_eaau14","2020Bas115_2a","2020Bas115",6,0,10,0,0,25
1556,"2020Bas115_2a_eaau14","2020Bas115_2a","2020Bas115",7,0,10,0,0,25
1557,"2020Bas115_2a_eaau14","2020Bas115_2a","2020Bas115",8,0,10,0,0,25
1558,"2020Bas115_2a_eaau14","2020Bas115_2a","2020Bas115",9,0,10,0,0,25
1559,"2020Bas115_2a_eaau14","2020Bas115_2a","2020Bas115",10,0,10,0,0,25
1560,"2020Bas115_2a_eahr19","2020Bas115_2a","2020Bas115",0,5,10,0,1,25
1561,"2020Bas115_2a_eahr19","2020Bas115_2a","2020Bas115",1,5,10,0,1,25
1562,"2020Bas115_2a_eahr19","2020Bas115_2a","2020Bas115",2,5,10,0,1,25
1563,"2020Bas115_2a_eahr19","2020Bas115_2a","2020Bas115",3,5,10,0,1,25
1564,"2020Bas115_2a_eahr19","2020Bas115_2a","2020Bas115",4,5,10,0,1,25
1565,"2020Bas115_2a_eahr19","2020Bas115_2a","2020Bas115",5,5,10,1,1,25
1566,"2020Bas115_2a_eahr19","2020Bas115_2a","2020Bas115",6,5,10,0,1,25
1567,"2020Bas115_2a_eahr19","2020Bas115_2a","2020Bas115",7,5,10,0,1,25
1568,"2020Bas115_2a_eahr19","2020Bas115_2a","2020Bas115",8,5,10,0,1,25
1569,"2020Bas115_2a_eahr19","2020Bas115_2a","2020Bas115",9,5,10,0,1,25
1570,"2020Bas115_2a_eahr19","2020Bas115_2a","2020Bas115",10,5,10,0,1,25
1571,"2020Bas115_2a_ebge20","2020Bas115_2a","2020Bas115",0,5,10,0,1,20
1572,"2020Bas115_2a_ebge20","2020Bas115_2a","2020Bas115",1,5,10,0,1,20
1573,"2020Bas115_2a_ebge20","2020Bas115_2a","2020Bas115",2,5,10,0,1,20
1574,"2020Bas115_2a_ebge20","2020Bas115_2a","2020Bas115",3,5,10,0,1,20
1575,"2020Bas115_2a_ebge20","2020Bas115_2a","2020Bas115",4,5,10,0,1,20
1576,"2020Bas115_2a_ebge20","2020Bas115_2a","2020Bas115",5,5,10,1,1,20
1577,"2020Bas115_2a_ebge20","2020Bas115_2a","2020Bas115",6,5,10,0,1,20
1578,"2020Bas115_2a_ebge20","2020Bas115_2a","2020Bas115",7,5,10,0,1,20
1579,"2020Bas115_2a_ebge20","2020Bas115_2a","2020Bas115",8,5,10,0,1,20
1580,"2020Bas115_2a_ebge20","2020Bas115_2a","2020Bas115",9,5,10,0,1,20
1581,"2020Bas115_2a_ebge20","2020Bas115_2a","2020Bas115",10,5,10,0,1,20
1582,"2020Bas115_2a_ecce01","2020Bas115_2a","2020Bas115",0,0,10,1,1,23
1583,"2020Bas115_2a_ecce01","2020Bas115_2a","2020Bas115",1,0,10,0,1,23
1584,"2020Bas115_2a_ecce01","2020Bas115_2a","2020Bas115",2,0,10,0,1,23
1585,"2020Bas115_2a_ecce01","2020Bas115_2a","2020Bas115",3,0,10,0,1,23
1586,"2020Bas115_2a_ecce01","2020Bas115_2a","2020Bas115",4,0,10,0,1,23
1587,"2020Bas115_2a_ecce01","2020Bas115_2a","2020Bas115",5,0,10,0,1,23
1588,"2020Bas115_2a_ecce01","2020Bas115_2a","2020Bas115",6,0,10,0,1,23
1589,"2020Bas115_2a_ecce01","2020Bas115_2a","2020Bas115",7,0,10,0,1,23
1590,"2020Bas115_2a_ecce01","2020Bas115_2a","2020Bas115",8,0,10,0,1,23
1591,"2020Bas115_2a_ecce01","2020Bas115_2a","2020Bas115",9,0,10,0,1,23
1592,"2020Bas115_2a_ecce01","2020Bas115_2a","2020Bas115",10,0,10,0,1,23
1593,"2020Bas115_2a_ecma28","2020Bas115_2a","2020Bas115",0,0,10,1,0,27
1594,"2020Bas115_2a_ecma28","2020Bas115_2a","2020Bas115",1,0,10,0,0,27
1595,"2020Bas115_2a_ecma28","2020Bas115_2a","2020Bas115",2,0,10,0,0,27
1596,"2020Bas115_2a_ecma28","2020Bas115_2a","2020Bas115",3,0,10,0,0,27
1597,"2020Bas115_2a_ecma28","2020Bas115_2a","2020Bas115",4,0,10,0,0,27
1598,"2020Bas115_2a_ecma28","2020Bas115_2a","2020Bas115",5,0,10,0,0,27
1599,"2020Bas115_2a_ecma28","2020Bas115_2a","2020Bas115",6,0,10,0,0,27
1600,"2020Bas115_2a_ecma28","2020Bas115_2a","2020Bas115",7,0,10,0,0,27
1601,"2020Bas115_2a_ecma28","2020Bas115_2a","2020Bas115",8,0,10,0,0,27
1602,"2020Bas115_2a_ecma28","2020Bas115_2a","2020Bas115",9,0,10,0,0,27
1603,"2020Bas115_2a_ecma28","2020Bas115_2a","2020Bas115",10,0,10,0,0,27
1604,"2020Bas115_2a_eete24","2020Bas115_2a","2020Bas115",0,3,10,0,1,36
1605,"2020Bas115_2a_eete24","2020Bas115_2a","2020Bas115",1,3,10,0,1,36
1606,"2020Bas115_2a_eete24","2020Bas115_2a","2020Bas115",2,3,10,0,1,36
1607,"2020Bas115_2a_eete24","2020Bas115_2a","2020Bas115",3,3,10,1,1,36
1608,"2020Bas115_2a_eete24","2020Bas115_2a","2020Bas115",4,3,10,0,1,36
1609,"2020Bas115_2a_eete24","2020Bas115_2a","2020Bas115",5,3,10,0,1,36
1610,"2020Bas115_2a_eete24","2020Bas115_2a","2020Bas115",6,3,10,0,1,36
1611,"2020Bas115_2a_eete24","2020Bas115_2a","2020Bas115",7,3,10,0,1,36
1612,"2020Bas115_2a_eete24","2020Bas115_2a","2020Bas115",8,3,10,0,1,36
1613,"2020Bas115_2a_eete24","2020Bas115_2a","2020Bas115",9,3,10,0,1,36
1614,"2020Bas115_2a_eete24","2020Bas115_2a","2020Bas115",10,3,10,0,1,36
1615,"2020Bas115_2a_efhe22","2020Bas115_2a","2020Bas115",0,5,10,0,1,28
1616,"2020Bas115_2a_efhe22","2020Bas115_2a","2020Bas115",1,5,10,0,1,28
1617,"2020Bas115_2a_efhe22","2020Bas115_2a","2020Bas115",2,5,10,0,1,28
1618,"2020Bas115_2a_efhe22","2020Bas115_2a","2020Bas115",3,5,10,0,1,28
1619,"2020Bas115_2a_efhe22","2020Bas115_2a","2020Bas115",4,5,10,0,1,28
1620,"2020Bas115_2a_efhe22","2020Bas115_2a","2020Bas115",5,5,10,1,1,28
1621,"2020Bas115_2a_efhe22","2020Bas115_2a","2020Bas115",6,5,10,0,1,28
1622,"2020Bas115_2a_efhe22","2020Bas115_2a","2020Bas115",7,5,10,0,1,28
1623,"2020Bas115_2a_efhe22","2020Bas115_2a","2020Bas115",8,5,10,0,1,28
1624,"2020Bas115_2a_efhe22","2020Bas115_2a","2020Bas115",9,5,10,0,1,28
1625,"2020Bas115_2a_efhe22","2020Bas115_2a","2020Bas115",10,5,10,0,1,28
1626,"2020Bas115_2a_egke10","2020Bas115_2a","2020Bas115",0,0,10,1,0,25
1627,"2020Bas115_2a_egke10","2020Bas115_2a","2020Bas115",1,0,10,0,0,25
1628,"2020Bas115_2a_egke10","2020Bas115_2a","2020Bas115",2,0,10,0,0,25
1629,"2020Bas115_2a_egke10","2020Bas115_2a","2020Bas115",3,0,10,0,0,25
1630,"2020Bas115_2a_egke10","2020Bas115_2a","2020Bas115",4,0,10,0,0,25
1631,"2020Bas115_2a_egke10","2020Bas115_2a","2020Bas115",5,0,10,0,0,25
1632,"2020Bas115_2a_egke10","2020Bas115_2a","2020Bas115",6,0,10,0,0,25
1633,"2020Bas115_2a_egke10","2020Bas115_2a","2020Bas115",7,0,10,0,0,25
1634,"2020Bas115_2a_egke10","2020Bas115_2a","2020Bas115",8,0,10,0,0,25
1635,"2020Bas115_2a_egke10","2020Bas115_2a","2020Bas115",9,0,10,0,0,25
1636,"2020Bas115_2a_egke10","2020Bas115_2a","2020Bas115",10,0,10,0,0,25
1637,"2020Bas115_2a_ehau28","2020Bas115_2a","2020Bas115",0,5,10,0,1,28
1638,"2020Bas115_2a_ehau28","2020Bas115_2a","2020Bas115",1,5,10,0,1,28
1639,"2020Bas115_2a_ehau28","2020Bas115_2a","2020Bas115",2,5,10,0,1,28
1640,"2020Bas115_2a_ehau28","2020Bas115_2a","2020Bas115",3,5,10,0,1,28
1641,"2020Bas115_2a_ehau28","2020Bas115_2a","2020Bas115",4,5,10,0,1,28
1642,"2020Bas115_2a_ehau28","2020Bas115_2a","2020Bas115",5,5,10,1,1,28
1643,"2020Bas115_2a_ehau28","2020Bas115_2a","2020Bas115",6,5,10,0,1,28
1644,"2020Bas115_2a_ehau28","2020Bas115_2a","2020Bas115",7,5,10,0,1,28
1645,"2020Bas115_2a_ehau28","2020Bas115_2a","2020Bas115",8,5,10,0,1,28
1646,"2020Bas115_2a_ehau28","2020Bas115_2a","2020Bas115",9,5,10,0,1,28
1647,"2020Bas115_2a_ehau28","2020Bas115_2a","2020Bas115",10,5,10,0,1,28
1648,"2020Bas115_2a_ejme24","2020Bas115_2a","2020Bas115",0,5,10,0,1,74
1649,"2020Bas115_2a_ejme24","2020Bas115_2a","2020Bas115",1,5,10,0,1,74
1650,"2020Bas115_2a_ejme24","2020Bas115_2a","2020Bas115",2,5,10,0,1,74
1651,"2020Bas115_2a_ejme24","2020Bas115_2a","2020Bas115",3,5,10,0,1,74
1652,"2020Bas115_2a_ejme24","2020Bas115_2a","2020Bas115",4,5,10,0,1,74
1653,"2020Bas115_2a_ejme24","2020Bas115_2a","2020Bas115",5,5,10,1,1,74
1654,"2020Bas115_2a_ejme24","2020Bas115_2a","2020Bas115",6,5,10,0,1,74
1655,"2020Bas115_2a_ejme24","2020Bas115_2a","2020Bas115",7,5,10,0,1,74
1656,"2020Bas115_2a_ejme24","2020Bas115_2a","2020Bas115",8,5,10,0,1,74
1657,"2020Bas115_2a_ejme24","2020Bas115_2a","2020Bas115",9,5,10,0,1,74
1658,"2020Bas115_2a_ejme24","2020Bas115_2a","2020Bas115",10,5,10,0,1,74
1659,"2020Bas115_2a_ekto27","2020Bas115_2a","2020Bas115",0,2,10,0,0,25
1660,"2020Bas115_2a_ekto27","2020Bas115_2a","2020Bas115",1,2,10,0,0,25
1661,"2020Bas115_2a_ekto27","2020Bas115_2a","2020Bas115",2,2,10,1,0,25
1662,"2020Bas115_2a_ekto27","2020Bas115_2a","2020Bas115",3,2,10,0,0,25
1663,"2020Bas115_2a_ekto27","2020Bas115_2a","2020Bas115",4,2,10,0,0,25
1664,"2020Bas115_2a_ekto27","2020Bas115_2a","2020Bas115",5,2,10,0,0,25
1665,"2020Bas115_2a_ekto27","2020Bas115_2a","2020Bas115",6,2,10,0,0,25
1666,"2020Bas115_2a_ekto27","2020Bas115_2a","2020Bas115",7,2,10,0,0,25
1667,"2020Bas115_2a_ekto27","2020Bas115_2a","2020Bas115",8,2,10,0,0,25
1668,"2020Bas115_2a_ekto27","2020Bas115_2a","2020Bas115",9,2,10,0,0,25
1669,"2020Bas115_2a_ekto27","2020Bas115_2a","2020Bas115",10,2,10,0,0,25
1670,"2020Bas115_2a_emiu17","2020Bas115_2a","2020Bas115",0,5,10,0,1,21
1671,"2020Bas115_2a_emiu17","2020Bas115_2a","2020Bas115",1,5,10,0,1,21
1672,"2020Bas115_2a_emiu17","2020Bas115_2a","2020Bas115",2,5,10,0,1,21
1673,"2020Bas115_2a_emiu17","2020Bas115_2a","2020Bas115",3,5,10,0,1,21
1674,"2020Bas115_2a_emiu17","2020Bas115_2a","2020Bas115",4,5,10,0,1,21
1675,"2020Bas115_2a_emiu17","2020Bas115_2a","2020Bas115",5,5,10,1,1,21
1676,"2020Bas115_2a_emiu17","2020Bas115_2a","2020Bas115",6,5,10,0,1,21
1677,"2020Bas115_2a_emiu17","2020Bas115_2a","2020Bas115",7,5,10,0,1,21
1678,"2020Bas115_2a_emiu17","2020Bas115_2a","2020Bas115",8,5,10,0,1,21
1679,"2020Bas115_2a_emiu17","2020Bas115_2a","2020Bas115",9,5,10,0,1,21
1680,"2020Bas115_2a_emiu17","2020Bas115_2a","2020Bas115",10,5,10,0,1,21
1681,"2020Bas115_2a_enhe06","2020Bas115_2a","2020Bas115",0,10,10,0,1,36
1682,"2020Bas115_2a_enhe06","2020Bas115_2a","2020Bas115",1,10,10,0,1,36
1683,"2020Bas115_2a_enhe06","2020Bas115_2a","2020Bas115",2,10,10,0,1,36
1684,"2020Bas115_2a_enhe06","2020Bas115_2a","2020Bas115",3,10,10,0,1,36
1685,"2020Bas115_2a_enhe06","2020Bas115_2a","2020Bas115",4,10,10,0,1,36
1686,"2020Bas115_2a_enhe06","2020Bas115_2a","2020Bas115",5,10,10,0,1,36
1687,"2020Bas115_2a_enhe06","2020Bas115_2a","2020Bas115",6,10,10,0,1,36
1688,"2020Bas115_2a_enhe06","2020Bas115_2a","2020Bas115",7,10,10,0,1,36
1689,"2020Bas115_2a_enhe06","2020Bas115_2a","2020Bas115",8,10,10,0,1,36
1690,"2020Bas115_2a_enhe06","2020Bas115_2a","2020Bas115",9,10,10,0,1,36
1691,"2020Bas115_2a_enhe06","2020Bas115_2a","2020Bas115",10,10,10,1,1,36
1692,"2020Bas115_2a_esno30","2020Bas115_2a","2020Bas115",0,4,10,0,0,32
1693,"2020Bas115_2a_esno30","2020Bas115_2a","2020Bas115",1,4,10,0,0,32
1694,"2020Bas115_2a_esno30","2020Bas115_2a","2020Bas115",2,4,10,0,0,32
1695,"2020Bas115_2a_esno30","2020Bas115_2a","2020Bas115",3,4,10,0,0,32
1696,"2020Bas115_2a_esno30","2020Bas115_2a","2020Bas115",4,4,10,1,0,32
1697,"2020Bas115_2a_esno30","2020Bas115_2a","2020Bas115",5,4,10,0,0,32
1698,"2020Bas115_2a_esno30","2020Bas115_2a","2020Bas115",6,4,10,0,0,32
1699,"2020Bas115_2a_esno30","2020Bas115_2a","2020Bas115",7,4,10,0,0,32
1700,"2020Bas115_2a_esno30","2020Bas115_2a","2020Bas115",8,4,10,0,0,32
1701,"2020Bas115_2a_esno30","2020Bas115_2a","2020Bas115",9,4,10,0,0,32
1702,"2020Bas115_2a_esno30","2020Bas115_2a","2020Bas115",10,4,10,0,0,32
1703,"2020Bas115_2a_espo28","2020Bas115_2a","2020Bas115",0,2,10,0,1,27
1704,"2020Bas115_2a_espo28","2020Bas115_2a","2020Bas115",1,2,10,0,1,27
1705,"2020Bas115_2a_espo28","2020Bas115_2a","2020Bas115",2,2,10,1,1,27
1706,"2020Bas115_2a_espo28","2020Bas115_2a","2020Bas115",3,2,10,0,1,27
1707,"2020Bas115_2a_espo28","2020Bas115_2a","2020Bas115",4,2,10,0,1,27
1708,"2020Bas115_2a_espo28","2020Bas115_2a","2020Bas115",5,2,10,0,1,27
1709,"2020Bas115_2a_espo28","2020Bas115_2a","2020Bas115",6,2,10,0,1,27
1710,"2020Bas115_2a_espo28","2020Bas115_2a","2020Bas115",7,2,10,0,1,27
1711,"2020Bas115_2a_espo28","2020Bas115_2a","2020Bas115",8,2,10,0,1,27
1712,"2020Bas115_2a_espo28","2020Bas115_2a","2020Bas115",9,2,10,0,1,27
1713,"2020Bas115_2a_espo28","2020Bas115_2a","2020Bas115",10,2,10,0,1,27
1714,"2020Bas115_2a_essu11","2020Bas115_2a","2020Bas115",0,2,10,0,1,26
1715,"2020Bas115_2a_essu11","2020Bas115_2a","2020Bas115",1,2,10,0,1,26
